datetime_beginning,scenario,noise_std_pct,area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,slack_bus_p_mw,slack_bus_q_mvar,ac_pf_converged,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_sync_condenser_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_oil_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_fuel_storage_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_nuclear_mw,area_2_fuel_oil_mw,area_2_fuel_hydro_mw,area_2_fuel_wind_mw,area_2_fuel_solar_mw,area_2_fuel_storage_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_nuclear_mw,area_3_fuel_oil_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_fuel_storage_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend,bus_118_vm_pu,bus_118_va_deg,bus_118_p_injection_mw,bus_118_q_injection_mvar,bus_115_vm_pu,bus_115_va_deg,bus_115_p_injection_mw,bus_115_q_injection_mvar,bus_218_vm_pu,bus_218_va_deg,bus_218_p_injection_mw,bus_218_q_injection_mvar,bus_215_vm_pu,bus_215_va_deg,bus_215_p_injection_mw,bus_215_q_injection_mvar,bus_318_vm_pu,bus_318_va_deg,bus_318_p_injection_mw,bus_318_q_injection_mvar,bus_315_vm_pu,bus_315_va_deg,bus_315_p_injection_mw,bus_315_q_injection_mvar,bus_107_vm_pu,bus_107_va_deg,bus_107_p_injection_mw,bus_107_q_injection_mvar,bus_203_vm_pu,bus_203_va_deg,bus_203_p_injection_mw,bus_203_q_injection_mvar,bus_113_vm_pu,bus_113_va_deg,bus_113_p_injection_mw,bus_113_q_injection_mvar,bus_123_vm_pu,bus_123_va_deg,bus_123_p_injection_mw,bus_123_q_injection_mvar,bus_217_vm_pu,bus_217_va_deg,bus_217_p_injection_mw,bus_217_q_injection_mvar,bus_325_vm_pu,bus_325_va_deg,bus_325_p_injection_mw,bus_325_q_injection_mvar,branch_ab1_p_from_mw,branch_ab1_q_from_mvar,branch_ab1_p_to_mw,branch_ab1_q_to_mvar,branch_ab1_loading_pct,branch_ab2_p_from_mw,branch_ab2_q_from_mvar,branch_ab2_p_to_mw,branch_ab2_q_to_mvar,branch_ab2_loading_pct,branch_ab3_p_from_mw,branch_ab3_q_from_mvar,branch_ab3_p_to_mw,branch_ab3_q_to_mvar,branch_ab3_loading_pct,branch_ca_1_p_from_mw,branch_ca_1_q_from_mvar,branch_ca_1_p_to_mw,branch_ca_1_q_to_mvar,branch_ca_1_loading_pct,branch_cb_1_p_from_mw,branch_cb_1_q_from_mvar,branch_cb_1_p_to_mw,branch_cb_1_q_to_mvar,branch_cb_1_loading_pct,branch_c6_p_from_mw,branch_c6_q_from_mvar,branch_c6_p_to_mw,branch_c6_q_to_mvar,branch_c6_loading_pct,branch_c10_p_from_mw,branch_c10_q_from_mvar,branch_c10_p_to_mw,branch_c10_q_to_mvar,branch_c10_loading_pct,branch_c2_p_from_mw,branch_c2_q_from_mvar,branch_c2_p_to_mw,branch_c2_q_to_mvar,branch_c2_loading_pct,branch_a34_p_from_mw,branch_a34_q_from_mvar,branch_a34_p_to_mw,branch_a34_q_to_mvar,branch_a34_loading_pct,branch_b10_p_from_mw,branch_b10_q_from_mvar,branch_b10_p_to_mw,branch_b10_q_to_mvar,branch_b10_loading_pct,gen_121_nuclear_1_pg_mw,gen_121_nuclear_1_qg_mvar,gen_121_nuclear_1_status,gen_223_steam_3_pg_mw,gen_223_steam_3_qg_mvar,gen_223_steam_3_status,gen_122_wind_1_pg_mw,gen_122_wind_1_qg_mvar,gen_122_wind_1_status,gen_313_cc_1_pg_mw,gen_313_cc_1_qg_mvar,gen_313_cc_1_status,gen_317_wind_1_pg_mw,gen_317_wind_1_qg_mvar,gen_317_wind_1_status,gen_218_cc_1_pg_mw,gen_218_cc_1_qg_mvar,gen_218_cc_1_status,gen_303_wind_1_pg_mw,gen_303_wind_1_qg_mvar,gen_303_wind_1_status,gen_216_steam_1_pg_mw,gen_216_steam_1_qg_mvar,gen_216_steam_1_status,gen_321_cc_1_pg_mw,gen_321_cc_1_qg_mvar,gen_321_cc_1_status,gen_123_steam_3_pg_mw,gen_123_steam_3_qg_mvar,gen_123_steam_3_status
2020-06-09 04:00:00,noise_5pct,5.0,1212.321983,1222.375715,1225.915964,3660.613662,1338.273132,1200.472218,1196.441,3735.18635,3728.892544,68.278882,10.145662,-7.519363,-1.629627,42.999261,-56.512143,1,47.0,50.916667,36.92775,35.945,35.68975,1559.900691,1225.269043,400.0,0.0,420.247194,122.390464,1.085152,0.0,0.0,589.900691,42.999261,400.0,0.0,196.555703,9.751808,1.077185,0.0,1240.284649,815.0,334.102226,0.0,0.0,93.402449,0.0,0.0,0.0,1242.504674,155.0,848.167556,0.0,0.0,130.289043,112.638656,0.007967,0.0,1246.103222,4,1,6,0,1.05,7.687637,-141.650253,15.275364,1.0428,5.724762,-134.844235,-31.372833,1.05,4.181335,191.277274,-36.457485,1.0437,1.395906,-107.490646,-24.340662,1.05,10.721198,-143.238602,7.707398,1.0422,8.917359,-108.188711,-35.390487,1.05,-9.207924,-53.172017,17.733712,1.049076,-8.399512,-77.202677,-15.869439,1.0347,0.0,-69.623023,-79.482454,1.05,3.396291,155.0,-6.429876,1.050785,3.638751,-0.0,-0.0,1.050141,5.851157,-0.0,-0.0,-8.87426,0.560022,8.907657,-5.278737,5.639952,-36.034691,-15.642235,36.160799,-0.475275,7.593179,-6.342358,-8.788201,6.346012,-8.286295,2.064343,-60.982695,-1.796538,61.396972,-17.23848,12.146876,59.353069,-17.73323,-58.933831,-2.947368,11.799157,47.573038,-9.725737,-46.922719,8.685232,26.348294,-62.548607,-135.196612,63.02976,-146.690725,84.686774,-58.797153,14.500105,60.677057,-13.590821,33.740753,-106.150736,9.855538,107.096097,-18.368307,20.697119,-66.585977,-137.087446,67.125565,-146.864948,85.262735,400.0,-37.657042,1,350.0,-18.408537,1,9.751808,0.0,1,355.0,-50.478053,1,27.122415,0.0,1,334.102226,-7.29203,1,84.533786,0.0,1,155.0,15.354052,1,355.0,-16.850058,1,0.0,0.0,0
2020-06-09 05:00:00,noise_5pct,5.0,1331.839496,1273.951417,1284.816259,3890.607172,1405.257298,1247.127341,1306.437836,3958.822475,3957.190042,66.58287,1.456868,-5.84782,5.163841,33.303988,-46.156519,1,68.166667,64.416667,38.77725,37.342,38.9695,1613.341457,1035.654442,400.0,0.0,470.990905,157.167099,280.036138,0.0,0.0,643.341457,33.303988,400.0,0.0,228.3407,14.017547,34.513138,0.0,1353.516831,815.0,300.780563,0.0,0.0,138.562352,0.0,41.965932,0.0,1296.308847,155.0,701.569891,0.0,0.0,104.087853,143.149552,203.557068,0.0,1307.364364,5,1,6,0,1.05,7.304919,-155.075527,18.671353,1.0428,5.157521,-148.137937,-26.170669,1.05,4.238555,151.929397,-31.592333,1.0437,1.601052,-78.946124,-25.417951,1.05,9.943813,-150.120637,-1.34254,1.0422,8.362596,-142.907633,-33.469377,1.05,-10.146254,-58.414013,23.592219,1.048283,-8.814132,-80.460089,-16.539018,1.0347,0.0,-75.684501,-71.391373,1.05,4.355026,277.341457,-15.113331,1.050762,3.848786,-0.0,-0.0,1.050375,6.441393,-0.0,-0.0,-14.562268,2.678185,14.652976,-7.173545,8.893295,-41.080708,-14.834616,41.242139,-1.017969,8.442469,12.801233,-11.2966,-12.785682,-5.689473,3.251985,-44.082301,-4.451638,44.298611,-16.188592,8.983608,49.246143,-16.999405,-48.957253,-4.72398,9.923357,30.035636,-8.452234,-29.769335,5.949504,16.982671,-69.936221,-134.284741,70.538354,-147.028562,86.478644,-50.826103,13.072278,52.245976,-13.908691,29.426704,-126.378562,14.060911,127.721473,-19.569976,24.611823,-68.781901,-136.713717,69.358812,-146.515506,85.66425,400.0,-35.174124,1,350.0,-18.671777,1,14.017547,0.0,1,355.0,-50.176967,1,94.534525,0.0,1,300.780563,-1.196299,1,47.736558,0.0,1,155.0,16.86685,1,346.569891,-24.391845,1,140.0,-9.85652,1
2020-06-09 06:00:00,noise_5pct,5.0,1497.881688,1327.473451,1405.559502,4230.914642,1512.431964,1337.29734,1438.975008,4288.704312,4295.508742,64.594101,-0.380115,-4.089004,5.25659,33.011231,-32.904936,1,61.416667,82.333333,41.7335,40.0435,42.92575,1705.138958,788.004577,400.0,0.0,533.299405,118.147613,750.918189,0.0,0.0,780.540145,33.011231,400.0,0.0,219.580324,14.188384,72.145341,0.0,1519.465425,769.598813,170.0,0.0,0.0,233.852621,0.0,174.91277,0.0,1348.364204,155.0,584.993347,0.0,0.0,79.86646,103.959229,503.860077,0.0,1427.679113,6,1,6,0,1.05,8.427722,-167.618984,19.789022,1.0428,6.231356,-166.60649,-19.379396,1.05,3.385209,14.895207,-14.666562,1.0437,1.592086,-54.784025,-30.750566,1.05,9.118713,-164.228531,-1.04535,1.0422,8.233774,-156.337671,-35.091449,1.05,-10.695853,-65.696565,31.123549,1.048082,-8.337392,-83.840429,-17.233866,1.0347,0.0,-91.476273,-61.285852,1.05,5.09079,321.540145,-12.73654,1.050781,3.523094,-0.0,-0.0,1.050596,8.517193,-0.0,-0.0,-25.889087,6.157837,26.172484,-9.913628,15.258955,-40.860231,-14.87029,41.020017,-0.994631,8.404754,39.985589,-14.497923,-39.837354,-1.506602,8.101481,-26.306443,-6.986572,26.383613,-14.783093,5.760558,31.563033,-15.47967,-31.444151,-7.603772,6.696113,6.440782,-5.066376,-6.4259,1.618479,4.478316,-81.629857,-132.11079,82.454733,-147.179429,89.589498,-42.108085,12.054202,43.107822,-14.476969,24.851182,-121.357634,12.991733,122.595277,-19.296153,23.638965,-71.827906,-136.944101,72.456639,-146.108844,86.152509,400.0,-35.786746,1,350.0,-23.192999,1,14.188384,0.0,1,355.0,-49.41975,1,84.503836,0.0,1,170.0,17.006489,1,18.567093,0.0,1,155.0,15.448625,1,229.993347,-14.779112,1,166.540145,-8.306439,1
2020-06-09 07:00:00,noise_5pct,5.0,1473.427218,1495.673891,1519.062446,4488.163555,1608.677635,1485.337636,1565.200886,4659.216157,4559.284007,71.120452,4.354303,-7.033186,3.081019,41.526352,-38.197836,1,68.666667,86.75,44.38975,44.47625,46.691,1607.158475,793.801114,400.0,0.0,631.060889,38.190791,1089.072738,0.0,0.0,694.937342,41.526352,400.0,0.0,223.107294,7.28439,134.303905,0.0,1501.159283,757.221133,170.0,0.0,0.0,349.358,0.0,240.620646,0.0,1517.19978,155.0,582.274762,0.0,0.0,58.595595,30.906401,714.148187,0.0,1540.924945,7,1,6,0,1.05,7.774352,-157.788897,18.889749,1.0428,5.545942,-163.886466,-22.236206,1.05,3.080177,-4.757686,-11.104993,1.0437,1.251315,-24.263295,-28.885067,1.05,7.054344,-177.490454,4.062677,1.0422,6.667123,-168.962384,-33.768873,1.05,-11.130029,-64.624001,33.619784,1.045178,-9.740004,-94.463614,-19.417521,1.0347,0.0,-71.279374,-66.115404,1.05,4.455224,295.0,-12.370035,1.050581,3.184851,-0.0,-0.0,1.050679,8.243258,-0.0,-0.0,-14.664521,4.745649,14.766034,-9.185284,9.507503,-32.476412,-16.200608,32.580528,-0.081841,7.015161,32.395607,-13.380601,-32.298295,-2.997504,6.676227,-19.058987,-7.944745,19.099629,-14.121973,4.524465,22.140006,-14.546877,-22.081453,-9.019195,5.045971,-4.72415,-3.010349,4.730977,-0.450946,3.070451,-90.336159,-130.216289,91.35244,-146.90681,92.052373,-39.725477,12.793634,40.63943,-15.527022,23.845833,-118.381366,12.365861,119.558666,-19.126202,23.062637,-78.359861,-135.526075,79.114094,-144.873714,87.483957,400.0,-36.039777,1,350.0,-21.279165,1,7.28439,0.0,1,355.0,-44.225916,1,24.659056,0.0,1,170.0,24.581261,1,5.309418,0.0,1,155.0,21.489877,1,227.274762,-15.475535,1,140.0,-8.067414,1
2020-06-09 08:00:00,noise_5pct,5.0,1538.947439,1739.249127,1924.170422,5202.366989,1705.628402,1649.976389,1681.959823,5037.564614,5296.729953,94.362963,20.095124,-15.195058,-4.136982,35.446277,-30.334168,1,79.666667,89.5,47.06475,49.4065,50.17225,1755.657746,1129.950546,400.0,0.0,737.599383,21.002423,1252.519854,0.0,0.0,785.657746,35.446277,400.0,0.0,233.252677,5.421886,123.449988,0.0,1583.228574,815.0,217.395387,0.0,0.0,442.789679,0.0,287.840966,0.0,1763.026032,155.0,877.108882,0.0,0.0,61.557027,15.580538,841.2289,0.0,1950.475347,8,1,6,0,1.05,7.908711,-166.15862,19.414277,1.0428,5.759229,-171.174154,-19.926374,1.05,3.930878,14.177857,-11.771322,1.0437,1.733502,23.051489,-21.130766,1.05,8.079751,-224.824123,15.182312,1.0422,7.100931,-156.912881,-13.632218,1.05,-12.644205,-67.497695,40.70061,1.039772,-11.579938,-109.847313,-22.579726,1.0347,0.0,-78.739786,-59.493172,1.05,5.04483,326.657746,-11.021749,1.050306,3.89309,-0.0,-0.0,1.050363,6.99152,-0.0,-0.0,-10.134855,7.00579,10.20787,-11.529876,8.463013,-44.337079,-14.303586,44.523885,-1.358689,9.004972,29.400575,-12.650326,-29.320643,-3.851904,6.096502,-44.941655,-4.322411,45.166482,-16.248732,9.142921,40.804673,-16.311414,-40.606169,-6.135059,8.370304,7.270482,-6.270759,-7.248987,2.939846,5.320168,-110.626976,-123.756032,112.192814,-144.394254,98.370587,-58.679737,25.778488,60.814741,-23.760819,36.179258,-125.282971,13.826181,126.60254,-19.511607,24.399477,-88.737671,-132.163511,89.720252,-143.350457,90.205241,400.0,-35.308375,1,350.0,-13.227034,1,5.421886,0.0,1,355.0,-2.891761,1,9.637441,0.0,1,217.395387,29.726552,1,5.121859,0.0,1,155.0,36.061222,1,355.0,-22.201223,1,171.657746,-7.188097,1
2020-06-09 09:00:00,noise_5pct,5.0,1587.440008,1802.939599,1802.791026,5193.170632,1851.583375,1771.100268,1750.031636,5372.715279,5286.836279,93.665647,2.910517,-9.505209,7.039387,34.302684,-29.74211,1,81.5,91.333333,51.09075,53.034,52.20225,1749.218206,888.863468,400.0,0.0,832.437618,21.622636,1394.694352,0.0,0.0,779.218206,34.302684,400.0,0.0,231.345693,5.91252,164.808307,0.0,1615.58741,815.0,254.148928,0.0,0.0,486.087693,0.0,280.46345,0.0,1835.700071,155.0,600.411856,0.0,0.0,115.004232,15.710116,949.422595,0.0,1835.548799,9,1,6,0,1.05,8.119909,-163.808745,19.479689,1.0428,5.822264,-176.567889,-16.471056,1.05,4.097939,43.489669,-14.008871,1.0437,1.498934,17.359156,-15.089042,1.05,6.494548,-210.641899,10.900766,1.0422,6.056802,-200.520967,-22.222761,1.05,-13.544625,-69.624562,44.573427,1.038115,-12.606632,-113.869869,-23.406584,1.0347,0.0,-55.870172,-59.81992,1.05,4.955664,320.218206,-8.436841,1.050088,3.915781,-0.0,-0.0,1.050631,8.35061,-0.0,-0.0,-8.461765,7.623471,8.527511,-12.167849,8.178831,-38.569262,-15.238891,38.712506,-0.750101,8.015969,26.571869,-12.015273,-26.506734,-4.592919,5.554695,-23.309028,-7.388133,23.369675,-14.515835,5.240177,30.348414,-15.364241,-30.238492,-7.790878,6.479232,-10.094555,-1.308716,10.124033,-2.02155,5.679863,-106.916483,-125.401053,108.366659,-145.439138,97.205262,-46.373442,18.529656,47.680553,-19.716294,28.458227,-123.406643,13.426033,124.686718,-19.409853,24.035892,-90.981073,-131.41304,92.018071,-142.850644,90.789979,400.0,-35.318326,1,350.0,-12.118955,1,5.91252,0.0,1,355.0,-19.612188,1,7.265548,0.0,1,254.148928,29.008635,1,7.48537,0.0,1,155.0,41.127276,1,245.411856,-15.077333,1,165.218206,-5.502288,1
2020-06-09 10:00:00,noise_5pct,5.0,1988.396449,1827.707807,1851.464292,5667.568548,1980.263483,1907.476783,1794.6615,5682.401766,5775.042367,107.473819,13.036742,-13.9166,2.684183,48.808171,10.901299,1,75.166667,94.0,54.643,57.1165,53.5355,1947.176849,1186.392584,400.0,0.0,869.34888,23.464624,1348.659431,0.0,0.0,977.176849,218.808171,400.0,0.0,237.842482,6.473171,194.765383,0.0,2035.066056,815.0,257.440274,0.0,0.0,480.745931,0.0,304.727401,0.0,1857.913606,155.0,710.144138,0.0,0.0,150.760467,16.991452,849.166648,0.0,1882.062705,10,1,6,0,1.05,11.459935,-38.251183,5.600107,1.0428,8.181614,-159.1655,-6.483776,1.05,5.194525,43.887046,-13.486812,1.0437,2.451874,38.712108,-12.140966,1.05,9.276089,-216.328986,14.957236,1.0422,8.41885,-205.9348,-16.557713,1.05,-15.596545,-87.210371,65.112476,1.037179,-12.616401,-115.434177,-23.728136,1.0347,0.0,-112.342112,-26.773581,1.05,7.031195,456.176849,-0.159803,1.050047,5.080476,-0.0,-0.0,1.05022,9.57829,-0.0,-0.0,-30.660544,14.849406,31.13235,-17.832943,19.766857,-61.9767,-11.292405,62.336231,-3.074437,12.176875,49.913355,-14.492121,-49.684174,-0.90145,9.899934,-55.418632,-2.697159,55.760631,-16.923793,11.099489,58.102815,-17.647757,-57.701007,-3.17228,11.566439,0.754058,-3.837248,-0.752588,0.408186,2.159259,-107.328754,-124.906571,108.795179,-144.916542,97.280192,-53.707943,21.89924,55.459768,-21.373214,32.817438,-127.976472,14.404695,129.353799,-19.653723,24.921591,-92.915873,-130.642544,94.000263,-142.86098,91.460966,400.0,-32.448199,1,350.0,-8.639455,1,6.473171,0.0,1,355.0,-13.499486,1,6.489017,0.0,1,257.440274,30.121655,1,9.245077,0.0,1,155.0,43.831762,1,333.144138,-20.164164,1,301.176849,-0.104219,1
2020-06-09 11:00:00,noise_5pct,5.0,1871.357329,2201.199705,1724.457961,5797.014994,2058.176645,2063.143397,1819.005062,5940.325104,5907.992272,110.977278,7.879001,-13.604005,7.144208,38.503459,5.450562,1,71.416667,97.25,56.79325,61.77775,54.26125,2130.793129,1316.74398,400.0,0.0,832.485534,26.56016,1201.409469,0.0,0.0,1035.414426,38.503459,400.0,0.0,234.828994,5.800091,195.007866,0.0,1909.554836,940.378703,525.0,0.0,0.0,483.268412,0.0,293.361754,0.0,2242.008869,155.0,753.240521,0.0,0.0,114.388128,20.760069,713.039849,0.0,1756.428567,11,1,6,0,1.05,8.195135,-190.654628,22.36116,1.0428,6.31844,-136.733039,-18.131858,1.05,6.652172,97.807192,-16.793892,1.0437,2.484097,-19.023351,15.165264,1.05,7.27,-201.489299,12.708981,1.0422,6.249507,-191.808131,-18.886402,1.05,-16.038509,-82.077076,64.733052,1.029688,-14.135265,-139.023139,-28.576979,1.0347,0.0,-106.094651,-30.006735,1.05,7.343633,505.0,-7.677271,1.049418,5.882639,-0.0,-0.0,1.050289,7.069795,-0.0,-0.0,-17.55572,15.771907,17.799282,-19.596319,14.691388,-62.76702,-11.152159,63.135686,-3.146161,12.322423,37.458039,-12.296949,-37.329496,-3.831119,7.509497,-50.460233,-3.47781,50.743703,-16.617722,10.170558,57.604441,-17.613269,-57.209478,-3.26153,11.473718,0.898297,-4.116893,-0.896415,0.670102,2.3204,-99.560237,-126.85413,100.812908,-145.638942,94.825523,-50.553581,19.248165,52.07861,-19.60862,30.643719,-126.703937,14.130777,128.05382,-19.587162,24.674893,-84.408949,-132.63601,85.31928,-135.910505,86.646704,400.0,-35.429593,1,350.0,-0.250255,1,5.800091,0.0,1,355.0,-22.860679,1,6.737309,0.0,1,355.0,35.72596,1,13.053094,0.0,1,155.0,68.646167,1,355.0,-22.979164,1,350.0,-5.006916,1
2020-06-09 12:00:00,noise_5pct,5.0,2180.718197,2161.972554,1811.639693,6154.330444,2135.737259,2188.304738,1837.488137,6161.530134,6279.623896,125.293452,15.200855,-16.311111,4.025514,49.316174,33.233049,1,87.5,90.583333,58.93225,65.52375,54.81075,2187.949804,1690.117992,400.0,0.0,766.23985,30.837472,1204.478777,0.0,0.0,1119.0,279.699424,400.0,0.0,234.74806,9.148557,191.761888,0.0,2234.357929,913.949804,525.0,0.0,0.0,471.020561,0.0,290.987718,0.0,2200.958083,155.0,885.418568,0.0,0.0,60.471228,21.688916,721.729171,0.0,1844.307884,12,1,6,0,1.05,13.283802,11.247631,0.572816,1.0428,9.820343,-87.557077,-1.693211,1.05,7.161034,102.390575,-17.635445,1.0437,2.917135,-13.893195,18.6231,1.05,9.619415,-211.675796,16.68042,1.0422,8.981713,-136.086618,-21.459462,1.05,-18.032886,-95.645535,80.702231,1.029573,-14.458676,-136.545635,-28.067714,1.0347,0.0,-112.92945,-8.085822,1.05,8.131757,505.0,10.100202,1.049466,6.414746,-0.0,-0.0,1.049859,9.985408,-0.0,-0.0,-35.619658,21.494677,36.320966,-23.563872,24.029456,-73.380455,-9.224278,73.883468,-4.066442,14.295535,44.007273,-13.064688,-43.829761,-2.701778,8.743928,-79.488575,1.387102,80.193695,-18.065126,15.657766,83.514088,-19.091529,-82.685785,1.683455,16.317807,0.223231,-3.728982,-0.22204,0.299526,2.062883,-104.642711,-124.859352,106.037282,-145.258937,96.573117,-52.883433,21.639871,54.584968,-21.306071,32.35743,-127.696443,14.344325,129.067707,-19.639165,24.867299,-89.784067,-130.835484,90.813748,-137.600365,88.96688,400.0,-31.138787,1,350.0,2.366087,1,9.148557,0.0,1,355.0,-12.598202,1,5.613421,0.0,1,355.0,33.948462,1,14.963867,0.0,1,155.0,67.665506,1,355.0,-22.413762,1,350.0,6.587089,1
2020-06-09 13:00:00,noise_5pct,5.0,1957.990176,2157.866,1859.08261,5974.938785,2191.792429,2289.241303,1873.101866,6354.135598,6093.885699,118.946914,1.72061,-9.896923,9.466744,28.653462,14.119787,1,85.25,89.916667,60.47925,68.54675,55.8745,2150.574442,1553.387777,400.0,0.0,786.077399,43.57927,1160.26681,0.0,0.0,1087.804552,28.653462,400.0,0.0,227.417911,11.789084,237.03735,0.0,1992.702359,907.76989,525.0,0.0,0.0,492.51778,0.0,277.828413,0.0,2203.116083,155.0,999.734314,0.0,0.0,66.141708,31.790186,645.401047,0.0,1898.067256,13,1,6,0,1.05,9.314916,-188.232789,22.511389,1.0428,7.492973,-93.978917,-18.564265,1.05,6.782017,102.870394,-16.822061,1.0437,2.475459,-26.219505,17.939375,1.05,6.730154,-217.219126,13.548583,1.0422,6.094006,-140.782171,-21.933971,1.05,-16.523436,-85.876762,69.79038,1.030016,-14.47112,-136.286274,-28.014401,1.0347,0.0,-120.943499,-22.978974,1.05,7.662865,505.0,-3.530165,1.049343,6.008177,-0.0,-0.0,1.050416,8.733487,-0.0,-0.0,-19.235403,16.056188,19.506478,-19.776618,15.410575,-62.55518,-11.189796,62.921386,-3.126979,12.283388,42.429146,-12.724388,-42.264275,-3.13362,8.437348,-40.895873,-4.925416,41.082047,-15.959296,8.394867,50.362617,-17.085278,-50.060513,-4.532387,10.12986,3.640015,-3.480536,-3.635274,0.069708,2.781371,-106.500708,-123.942096,107.951233,-144.937065,97.214025,-56.327233,23.046403,58.252156,-21.854989,34.360576,-124.497042,13.658288,125.799994,-19.469261,24.247171,-89.194127,-131.181399,90.209384,-137.51694,88.715872,400.0,-35.912517,1,350.0,-1.015099,1,11.789084,0.0,1,355.0,-2.634634,1,6.60007,0.0,1,355.0,34.663864,1,24.334081,0.0,1,155.0,68.607621,1,355.0,-25.212599,1,350.0,-2.302281,1
2020-06-09 14:00:00,noise_5pct,5.0,2056.825689,2226.099807,1797.838619,6080.764115,2258.071499,2370.88777,1888.880101,6517.83937,6199.213413,118.449298,4.481505,-10.435995,8.65387,34.502384,25.397152,1,85.083333,90.916667,62.308,70.99225,56.3455,2211.72219,1682.900979,400.0,0.0,800.768577,39.842681,1063.978987,0.0,0.0,1072.848109,204.502384,400.0,0.0,234.330401,9.797224,175.08389,0.0,2096.562008,983.874081,525.0,0.0,0.0,485.019462,0.0,275.7514,0.0,2269.644943,155.0,953.398595,0.0,0.0,81.418714,30.045457,613.143697,0.0,1833.006462,14,1,6,0,1.05,11.968176,-34.67745,4.898796,1.0428,8.806026,-119.928643,-4.426881,1.05,7.289192,94.897812,-16.605734,1.0437,3.030963,-35.914945,16.859707,1.05,9.975605,-210.063249,17.230372,1.0422,9.432115,-66.571525,-29.358392,1.05,-16.602311,-90.211653,73.718653,1.029659,-13.333648,-140.595777,-28.900243,1.0347,0.0,-136.37632,-13.574283,1.05,8.054777,505.0,3.651878,1.049449,6.562957,-0.0,-0.0,1.049943,9.078788,-0.0,-0.0,-32.341834,20.370099,32.938266,-22.84171,22.245003,-76.167849,-8.704208,76.709748,-4.294862,14.818513,38.242625,-12.425709,-38.108606,-3.662333,7.659172,-74.135573,0.436357,74.748562,-17.860899,14.638637,82.789442,-19.058897,-81.975403,1.536709,16.181884,10.207134,-6.683249,-10.169938,3.380963,6.728012,-101.622904,-126.447832,102.931883,-144.901985,95.288821,-57.887145,22.87583,59.896506,-21.369504,35.069463,-128.525472,14.523203,129.914726,-19.682117,25.028036,-77.989189,-134.5621,78.767122,-134.159884,84.946564,400.0,-32.053371,1,350.0,1.728593,1,9.797224,0.0,1,355.0,-17.192283,1,8.210121,0.0,1,355.0,36.508227,1,20.331584,0.0,1,155.0,67.769562,1,355.0,-21.277947,1,350.0,2.381659,1
2020-06-09 15:00:00,noise_5pct,5.0,1968.456097,2127.092737,1905.614974,6001.163808,2288.743196,2392.86951,1893.388168,6575.000874,6124.809438,123.645629,9.722379,-12.264218,4.332559,40.196331,14.96794,1,94.75,91.5,63.15525,71.6495,56.47925,2058.388082,1809.525058,400.0,0.0,834.604785,25.788305,996.503207,0.0,0.0,998.388082,210.196331,400.0,0.0,230.72456,7.296498,165.899795,0.0,2012.505266,905.0,520.575587,0.0,0.0,493.667496,0.0,249.833618,0.0,2169.076701,155.0,1078.75314,0.0,0.0,110.21273,18.491807,580.769794,0.0,1943.227471,15,1,6,0,1.05,11.454054,-31.400963,4.274474,1.0428,8.130935,-156.947573,-1.22032,1.05,6.918291,102.041594,-17.181278,1.0437,2.591491,-43.89691,18.207439,1.05,8.246047,-222.656065,18.01411,1.0422,7.187665,-123.204736,-9.056606,1.05,-16.428786,-86.335794,69.214272,1.030885,-14.064315,-134.342699,-27.614888,1.0347,0.0,-121.178896,-22.329123,1.05,7.558823,477.388082,0.814016,1.049406,6.155812,-0.0,-0.0,1.050133,9.201921,-0.0,-0.0,-22.785109,16.557274,23.120159,-20.036406,16.958584,-65.400529,-10.681521,65.800506,-3.381967,12.808943,35.975484,-12.117091,-35.856935,-4.084739,7.230721,-61.51103,-1.709664,61.932533,-17.266776,12.246568,65.843589,-18.152911,-65.327949,-1.756469,13.009547,3.083657,-5.88411,-3.075753,2.507592,3.686057,-108.470715,-122.977597,109.981773,-144.637585,97.915118,-58.364796,26.372448,60.498726,-24.350743,36.18572,-124.954279,13.755915,126.266885,-19.493945,24.335777,-88.58025,-131.407073,89.579689,-137.85715,88.60929,400.0,-32.577704,1,350.0,-0.506337,1,7.296498,0.0,1,355.0,9.637481,1,8.266066,0.0,1,350.575587,33.570408,1,9.050386,0.0,1,155.0,65.902791,1,355.0,-18.821991,1,322.388082,0.53088,1
